,X,Y,time,distance,ts,dt,speed_m_s,speed_kmh
3787,-0.121608675,51.493258132,2025/01/14 08:32:51+00,3.1333270694818656,2025-01-14 08:32:51+00:00,1.0,3.1333270694818656,11.279977450134716
3788,-0.121615883,51.49323089,2025/01/14 08:32:52+00,3.1334061192246674,2025-01-14 08:32:52+00:00,1.0,3.1334061192246674,11.280262029208803
3789,-0.121624349,51.493203565,2025/01/14 08:32:53+00,3.1808851807430725,2025-01-14 08:32:53+00:00,1.0,3.1808851807430725,11.45118665067506
3790,-0.121632982,51.493176408,2025/01/14 08:32:54+00,3.168622333375258,2025-01-14 08:32:54+00:00,1.0,3.168622333375258,11.40704040015093
3791,-0.121643292,51.493149502,2025/01/14 08:32:55+00,3.2039302445188693,2025-01-14 08:32:55+00:00,1.0,3.2039302445188693,11.53414888026793
3792,-0.121653685,51.49312268,2025/01/14 08:32:56+00,3.1985330144232433,2025-01-14 08:32:56+00:00,1.0,3.1985330144232433,11.514718851923677
3793,-0.12166433,51.493096445,2025/01/14 08:32:57+00,3.1481876872341683,2025-01-14 08:32:57+00:00,1.0,3.1481876872341683,11.333475674043006
3794,-0.121675059,51.493070209,2025/01/14 08:32:58+00,3.1518143266961145,2025-01-14 08:32:58+00:00,1.0,3.1518143266961145,11.346531576106013
3795,-0.12168495,51.493044896,2025/01/14 08:32:59+00,3.0219192175208893,2025-01-14 08:32:59+00:00,1.0,3.0219192175208893,10.878909183075201
3796,-0.12169484,51.493019667,2025/01/14 08:33:00+00,3.013180774759016,2025-01-14 08:33:00+00:00,1.0,3.013180774759016,10.847450789132457
3797,-0.121703558,51.492995694,2025/01/14 08:33:01+00,2.836463927697411,2025-01-14 08:33:01+00:00,1.0,2.836463927697411,10.21127013971068
3798,-0.121712275,51.492971722,2025/01/14 08:33:02+00,2.8363214263518155,2025-01-14 08:33:02+00:00,1.0,2.8363214263518155,10.210757134866537
3799,-0.121721746,51.492948001,2025/01/14 08:33:03+00,2.8401176966749566,2025-01-14 08:33:03+00:00,1.0,2.8401176966749566,10.224423708029844
3800,-0.121731302,51.492924364,2025/01/14 08:33:04+00,2.8349743152890707,2025-01-14 08:33:04+00:00,1.0,2.8349743152890707,10.205907535040655
3801,-0.121741863,51.492899805,2025/01/14 08:33:05+00,2.972622202645273,2025-01-14 08:33:05+00:00,1.0,2.972622202645273,10.701439929522982
3802,-0.121752424,51.49287533,2025/01/14 08:33:06+00,2.9640438875590087,2025-01-14 08:33:06+00:00,1.0,2.9640438875590087,10.670557995212432
3803,-0.121762985,51.492849514,2025/01/14 08:33:07+00,3.101516473269295,2025-01-14 08:33:07+00:00,1.0,3.101516473269295,11.165459303769463
3804,-0.121773463,51.492823781,2025/01/14 08:33:08+00,3.089484117109317,2025-01-14 08:33:08+00:00,1.0,3.089484117109317,11.122142821593542
3805,-0.121782683,51.492794696,2025/01/14 08:33:09+00,3.392706094525028,2025-01-14 08:33:09+00:00,1.0,3.392706094525028,12.2137419402901
3806,-0.121791903,51.492765695,2025/01/14 08:33:10+00,3.383803579095903,2025-01-14 08:33:10+00:00,1.0,3.383803579095903,12.181692884745251
3807,-0.121796597,51.492734682,2025/01/14 08:33:11+00,3.48775691384439,2025-01-14 08:33:11+00:00,1.0,3.48775691384439,12.555924889839805
3808,-0.121801374,51.492703669,2025/01/14 08:33:12+00,3.4891500082251903,2025-01-14 08:33:12+00:00,1.0,3.4891500082251903,12.560940029610686
3809,-0.121802883,51.492673745,2025/01/14 08:33:13+00,3.3316175051227046,2025-01-14 08:33:13+00:00,1.0,3.3316175051227046,11.993823018441736
3810,-0.121804476,51.492643738,2025/01/14 08:33:14+00,3.3413171242251343,2025-01-14 08:33:14+00:00,1.0,3.3413171242251343,12.028741647210484
3811,-0.121809253,51.49261524,2025/01/14 08:33:15+00,3.2130371249098113,2025-01-14 08:33:15+00:00,1.0,3.2130371249098113,11.56693364967532
3812,-0.121814031,51.492586825,2025/01/14 08:33:16+00,3.203953759620279,2025-01-14 08:33:16+00:00,1.0,3.203953759620279,11.534233534633005
3813,-0.121822329,51.492559081,2025/01/14 08:33:17+00,3.220015509059893,2025-01-14 08:33:17+00:00,1.0,3.220015509059893,11.592055832615616
3814,-0.121830627,51.492531504,2025/01/14 08:33:18+00,3.2022291264370395,2025-01-14 08:33:18+00:00,1.0,3.2022291264370395,11.528024855173342
3815,-0.121841775,51.492503677,2025/01/14 08:33:19+00,3.3332825308784373,2025-01-14 08:33:19+00:00,1.0,3.3332825308784373,11.999817111162374
3816,-0.121852839,51.492475932,2025/01/14 08:33:20+00,3.3213491640865582,2025-01-14 08:33:20+00:00,1.0,3.3213491640865582,11.95685699071161
3817,-0.121864239,51.492448272,2025/01/14 08:33:21+00,3.326628377261769,2025-01-14 08:33:21+00:00,1.0,3.326628377261769,11.975862158142368
3818,-0.121875722,51.492420696,2025/01/14 08:33:22+00,3.3215315416341933,2025-01-14 08:33:22+00:00,1.0,3.3215315416341933,11.957513549883096
3819,-0.12188578,51.492394879,2025/01/14 08:33:23+00,3.0808778084107042,2025-01-14 08:33:23+00:00,1.0,3.0808778084107042,11.091160110278535
3820,-0.121895755,51.492369063,2025/01/14 08:33:24+00,3.077435789496172,2025-01-14 08:33:24+00:00,1.0,3.077435789496172,11.07876884218622
3821,-0.121906484,51.492343498,2025/01/14 08:33:25+00,3.082883517718657,2025-01-14 08:33:25+00:00,1.0,3.082883517718657,11.098380663787166
3822,-0.121917296,51.492317934,2025/01/14 08:33:26+00,3.086364332421645,2025-01-14 08:33:26+00:00,1.0,3.086364332421645,11.110911596717923
3823,-0.121926852,51.492290944,2025/01/14 08:33:27+00,3.183699184607204,2025-01-14 08:33:27+00:00,1.0,3.183699184607204,11.461317064585934
3824,-0.121936575,51.492264038,2025/01/14 08:33:28+00,3.181158953620082,2025-01-14 08:33:28+00:00,1.0,3.181158953620082,11.452172233032295
3825,-0.121945795,51.492237719,2025/01/14 08:33:29+00,3.100913363052478,2025-01-14 08:33:29+00:00,1.0,3.100913363052478,11.163288106988922
3826,-0.121955099,51.492211483,2025/01/14 08:33:30+00,3.0953140488877033,2025-01-14 08:33:30+00:00,1.0,3.0953140488877033,11.143130575995732
3827,-0.121964654,51.492188014,2025/01/14 08:33:31+00,2.8176221541528337,2025-01-14 08:33:31+00:00,1.0,2.8176221541528337,10.143439754950201
3828,-0.121974377,51.492164629,2025/01/14 08:33:32+00,2.816092417031826,2025-01-14 08:33:32+00:00,1.0,2.816092417031826,10.137932701314574
3829,-0.121982927,51.4921425,2025/01/14 08:33:33+00,2.6379058192974565,2025-01-14 08:33:33+00:00,1.0,2.6379058192974565,9.496460949470844
3830,-0.12199156,51.49212054,2025/01/14 08:33:34+00,2.6237481542064742,2025-01-14 08:33:34+00:00,1.0,2.6237481542064742,9.445493355143308
3831,-0.12199684,51.492096316,2025/01/14 08:33:35+00,2.756822328377411,2025-01-14 08:33:35+00:00,1.0,2.756822328377411,9.924560382158681
3832,-0.122002289,51.492072176,2025/01/14 08:33:36+00,2.751773538010597,2025-01-14 08:33:36+00:00,1.0,2.751773538010597,9.906384736838149
3833,-0.122007988,51.492046108,2025/01/14 08:33:37+00,2.9670843514636136,2025-01-14 08:33:37+00:00,1.0,2.9670843514636136,10.681503665269009
3834,-0.122013688,51.492020041,2025/01/14 08:33:38+00,2.9669994722644732,2025-01-14 08:33:38+00:00,1.0,2.9669994722644732,10.681198100152104
3835,-0.122023579,51.491993302,2025/01/14 08:33:39+00,3.1701335429297077,2025-01-14 08:33:39+00:00,1.0,3.1701335429297077,11.412480754546948
3836,-0.122033469,51.491966732,2025/01/14 08:33:40+00,3.1524767689803666,2025-01-14 08:33:40+00:00,1.0,3.1524767689803666,11.34891636832932
3837,-0.122047802,51.491939994,2025/01/14 08:33:41+00,3.37335479770987,2025-01-14 08:33:41+00:00,1.0,3.37335479770987,12.144077271755533
3838,-0.122062052,51.491913339,2025/01/14 08:33:42+00,3.3608623822902772,2025-01-14 08:33:42+00:00,1.0,3.3608623822902772,12.099104576244999
3839,-0.122078396,51.491886517,2025/01/14 08:33:43+00,3.492552381559178,2025-01-14 08:33:43+00:00,1.0,3.492552381559178,12.573188573613042
3840,-0.122094741,51.491859779,2025/01/14 08:33:44+00,3.484637572899779,2025-01-14 08:33:44+00:00,1.0,3.484637572899779,12.544695262439204
3841,-0.122112092,51.491833376,2025/01/14 08:33:45+00,3.5130777444833976,2025-01-14 08:33:45+00:00,1.0,3.5130777444833976,12.647079880140232
3842,-0.122129442,51.491806973,2025/01/14 08:33:46+00,3.513016677114397,2025-01-14 08:33:46+00:00,1.0,3.513016677114397,12.646860037611829
3843,-0.122145284,51.491783001,2025/01/14 08:33:47+00,3.1950370604430267,2025-01-14 08:33:47+00:00,1.0,3.1950370604430267,11.502133417594896
3844,-0.122161042,51.491759112,2025/01/14 08:33:48+00,3.182188780486675,2025-01-14 08:33:48+00:00,1.0,3.182188780486675,11.45587960975203
3845,-0.1221768,51.491735307,2025/01/14 08:33:49+00,3.1743960934795576,2025-01-14 08:33:49+00:00,1.0,3.1743960934795576,11.427825936526407
3846,-0.122192558,51.491711503,2025/01/14 08:33:50+00,3.1743033726003236,2025-01-14 08:33:50+00:00,1.0,3.1743033726003236,11.427492141361165
3847,-0.122209238,51.491687028,2025/01/14 08:33:51+00,3.2934077086514564,2025-01-14 08:33:51+00:00,1.0,3.2934077086514564,11.856267751145243
3848,-0.122226002,51.491662636,2025/01/14 08:33:52+00,3.2910667574095562,2025-01-14 08:33:52+00:00,1.0,3.2910667574095562,11.847840326674403
3849,-0.122242346,51.49163682,2025/01/14 08:33:53+00,3.3975266547439364,2025-01-14 08:33:53+00:00,1.0,3.3975266547439364,12.231095957078171
3850,-0.122258775,51.491611088,2025/01/14 08:33:54+00,3.3947154611498487,2025-01-14 08:33:54+00:00,1.0,3.3947154611498487,12.220975660139455
3851,-0.122274701,51.491586026,2025/01/14 08:33:55+00,3.301831183507327,2025-01-14 08:33:55+00:00,1.0,3.301831183507327,11.886592260626378
3852,-0.122290542,51.49156088,2025/01/14 08:33:56+00,3.3046707854615605,2025-01-14 08:33:56+00:00,1.0,3.3046707854615605,11.896814827661618
3853,-0.122305462,51.491533639,2025/01/14 08:33:57+00,3.4536276064003517,2025-01-14 08:33:57+00:00,1.0,3.4536276064003517,12.433059383041266
3854,-0.122320466,51.491506398,2025/01/14 08:33:58+00,3.4581241673268215,2025-01-14 08:33:58+00:00,1.0,3.4581241673268215,12.449247002376557
3855,-0.122334547,51.491478235,2025/01/14 08:33:59+00,3.5011846705594913,2025-01-14 08:33:59+00:00,1.0,3.5011846705594913,12.604264814014169
3856,-0.122348797,51.491450071,2025/01/14 08:34:00+00,3.509727924190575,2025-01-14 08:34:00+00:00,1.0,3.509727924190575,12.63502052708607
3857,-0.122359945,51.491422327,2025/01/14 08:34:01+00,3.324717019414789,2025-01-14 08:34:01+00:00,1.0,3.324717019414789,11.968981269893241
3858,-0.12237126,51.491394499,2025/01/14 08:34:02+00,3.3403357153970914,2025-01-14 08:34:02+00:00,1.0,3.3403357153970914,12.025208575429529
3859,-0.122380229,51.491366671,2025/01/14 08:34:03+00,3.2510723281751086,2025-01-14 08:34:03+00:00,1.0,3.2510723281751086,11.703860381430392
3860,-0.122389281,51.491339011,2025/01/14 08:34:04+00,3.2361560094530692,2025-01-14 08:34:04+00:00,1.0,3.2361560094530692,11.650161634031049
3861,-0.122395065,51.491312189,2025/01/14 08:34:05+00,3.0510215395850344,2025-01-14 08:34:05+00:00,1.0,3.0510215395850344,10.983677542506124
3862,-0.122400932,51.491285367,2025/01/14 08:34:06+00,3.0529803668153024,2025-01-14 08:34:06+00:00,1.0,3.0529803668153024,10.990729320535088
3863,-0.122409733,51.491260808,2025/01/14 08:34:07+00,2.900886460845599,2025-01-14 08:34:07+00:00,1.0,2.900886460845599,10.443191259044156
3864,-0.122418702,51.491236165,2025/01/14 08:34:08+00,2.91601701703805,2025-01-14 08:34:08+00:00,1.0,2.91601701703805,10.497661261336981
3865,-0.122432364,51.491212612,2025/01/14 08:34:09+00,3.0276716894229105,2025-01-14 08:34:09+00:00,1.0,3.0276716894229105,10.899618081922478
3866,-0.122446194,51.491188975,2025/01/14 08:34:10+00,3.045145934864382,2025-01-14 08:34:10+00:00,1.0,3.045145934864382,10.962525365511777
3867,-0.12246103,51.491164081,2025/01/14 08:34:11+00,3.2223808223549155,2025-01-14 08:34:11+00:00,1.0,3.2223808223549155,11.600570960477697
3868,-0.12247595,51.491139187,2025/01/14 08:34:12+00,3.2271725708982104,2025-01-14 08:34:12+00:00,1.0,3.2271725708982104,11.617821255233558
3869,-0.122490367,51.491111275,2025/01/14 08:34:13+00,3.4932308255163487,2025-01-14 08:34:13+00:00,1.0,3.4932308255163487,12.575630971858855
3870,-0.122504784,51.491083531,2025/01/14 08:34:14+00,3.4766439608374533,2025-01-14 08:34:14+00:00,1.0,3.4766439608374533,12.515918259014832
3871,-0.122516938,51.491056206,2025/01/14 08:34:15+00,3.3254012230038565,2025-01-14 08:34:15+00:00,1.0,3.3254012230038565,11.971444402813884
3872,-0.122529259,51.491028965,2025/01/14 08:34:16+00,3.3244786270533067,2025-01-14 08:34:16+00:00,1.0,3.3244786270533067,11.968123057391905
3873,-0.1225363,51.491003735,2025/01/14 08:34:17+00,2.912639980216258,2025-01-14 08:34:17+00:00,1.0,2.912639980216258,10.48550392877853
3874,-0.122543257,51.490978505,2025/01/14 08:34:18+00,2.910143173952013,2025-01-14 08:34:18+00:00,1.0,2.910143173952013,10.476515426227246
3875,-0.122543843,51.490954198,2025/01/14 08:34:19+00,2.7035942389536913,2025-01-14 08:34:19+00:00,1.0,2.7035942389536913,9.73293926023329
3876,-0.122544598,51.49092989,2025/01/14 08:34:20+00,2.7042235490974966,2025-01-14 08:34:20+00:00,1.0,2.7042235490974966,9.735204776750988
3877,-0.122546777,51.490904577,2025/01/14 08:34:21+00,2.825080110360715,2025-01-14 08:34:21+00:00,1.0,2.825080110360715,10.170288397298574
3878,-0.12254904,51.490879431,2025/01/14 08:34:22+00,2.8074012568699187,2025-01-14 08:34:22+00:00,1.0,2.8074012568699187,10.106644524731708
3879,-0.122556668,51.490852442,2025/01/14 08:34:23+00,3.1185948311825027,2025-01-14 08:34:23+00:00,1.0,3.1185948311825027,11.22694139225701
3880,-0.122564295,51.490825536,2025/01/14 08:34:24+00,3.1096842693534934,2025-01-14 08:34:24+00:00,1.0,3.1096842693534934,11.194863369672577
3881,-0.122574102,51.49079863,2025/01/14 08:34:25+00,3.184345422233016,2025-01-14 08:34:25+00:00,1.0,3.184345422233016,11.463643520038858
3882,-0.122583825,51.490771724,2025/01/14 08:34:26+00,3.181158886461492,2025-01-14 08:34:26+00:00,1.0,3.181158886461492,11.452171991261372
3883,-0.122595057,51.490743225,2025/01/14 08:34:27+00,3.4061732367817252,2025-01-14 08:34:27+00:00,1.0,3.4061732367817252,12.26222365241421
3884,-0.122606289,51.490714727,2025/01/14 08:34:28+00,3.4060697872080827,2025-01-14 08:34:28+00:00,1.0,3.4060697872080827,12.261851233949098
3885,-0.122616682,51.490686564,2025/01/14 08:34:29+00,3.3380068498579956,2025-01-14 08:34:29+00:00,1.0,3.3380068498579956,12.016824659488785
3886,-0.12262716,51.490658568,2025/01/14 08:34:30+00,3.3238931426341702,2025-01-14 08:34:30+00:00,1.0,3.3238931426341702,11.966015313483013
3887,-0.122637637,51.490632165,2025/01/14 08:34:31+00,3.1585676765064865,2025-01-14 08:34:31+00:00,1.0,3.1585676765064865,11.370843635423352
3888,-0.122648198,51.49060593,2025/01/14 08:34:32+00,3.144687662238419,2025-01-14 08:34:32+00:00,1.0,3.144687662238419,11.320875584058308
3889,-0.122658256,51.490577934,2025/01/14 08:34:33+00,3.307812257180483,2025-01-14 08:34:33+00:00,1.0,3.307812257180483,11.908124125849739
3890,-0.122668482,51.490550023,2025/01/14 08:34:34+00,3.3052987497382125,2025-01-14 08:34:34+00:00,1.0,3.3052987497382125,11.899075499057565
3891,-0.122682899,51.490522027,2025/01/14 08:34:35+00,3.5015321457046045,2025-01-14 08:34:35+00:00,1.0,3.5015321457046045,12.605515724536577
3892,-0.1226974,51.490494031,2025/01/14 08:34:36+00,3.50581825691051,2025-01-14 08:34:36+00:00,1.0,3.50581825691051,12.620945724877835
3893,-0.12271408,51.490467126,2025/01/14 08:34:37+00,3.5199791666066074,2025-01-14 08:34:37+00:00,1.0,3.5199791666066074,12.671924999783787
3894,-0.12273076,51.490440303,2025/01/14 08:34:38+00,3.512232932829028,2025-01-14 08:34:38+00:00,1.0,3.512232932829028,12.6440385581845
3895,-0.122744422,51.490413984,2025/01/14 08:34:39+00,3.2973314390474506,2025-01-14 08:34:39+00:00,1.0,3.2973314390474506,11.870393180570822
3896,-0.122758253,51.490387833,2025/01/14 08:34:40+00,3.2895064540776215,2025-01-14 08:34:40+00:00,1.0,3.2895064540776215,11.842223234679437
3897,-0.122770658,51.49036143,2025/01/14 08:34:41+00,3.243766297092122,2025-01-14 08:34:41+00:00,1.0,3.243766297092122,11.677558669531638
3898,-0.122783063,51.490335027,2025/01/14 08:34:42+00,3.243766295859382,2025-01-14 08:34:42+00:00,1.0,3.243766295859382,11.677558665093775
3899,-0.122794546,51.490308875,2025/01/14 08:34:43+00,3.1759405561024643,2025-01-14 08:34:43+00:00,1.0,3.1759405561024643,11.433386001968872
3900,-0.122806197,51.490282891,2025/01/14 08:34:44+00,3.16644213959069,2025-01-14 08:34:44+00:00,1.0,3.16644213959069,11.399191702526485
3901,-0.122818099,51.490259841,2025/01/14 08:34:45+00,2.884555133344515,2025-01-14 08:34:45+00:00,1.0,2.884555133344515,10.384398480040256
3902,-0.122830002,51.490236791,2025/01/14 08:34:46+00,2.884606149311498,2025-01-14 08:34:46+00:00,1.0,2.884606149311498,10.384582137521393
3903,-0.122847855,51.490214914,2025/01/14 08:34:47+00,3.13981580862136,2025-01-14 08:34:47+00:00,1.0,3.13981580862136,11.303336911036897
3904,-0.122865792,51.490193037,2025/01/14 08:34:48+00,3.145729624880419,2025-01-14 08:34:48+00:00,1.0,3.145729624880419,11.32462664956951
3905,-0.122888256,51.49017158,2025/01/14 08:34:49+00,3.4542664630069853,2025-01-14 08:34:49+00:00,1.0,3.4542664630069853,12.435359266825147
3906,-0.122910719,51.490150206,2025/01/14 08:34:50+00,3.4478176729834678,2025-01-14 08:34:50+00:00,1.0,3.4478176729834678,12.412143622740484
3907,-0.122932261,51.490125731,2025/01/14 08:34:51+00,3.6255013871555013,2025-01-14 08:34:51+00:00,1.0,3.6255013871555013,13.051804993759806
3908,-0.122953802,51.490101339,2025/01/14 08:34:52+00,3.6185050321414156,2025-01-14 08:34:52+00:00,1.0,3.6185050321414156,13.026618115709097
3909,-0.122973081,51.490077116,2025/01/14 08:34:53+00,3.442431989005387,2025-01-14 08:34:53+00:00,1.0,3.442431989005387,12.392755160419393
3910,-0.122992359,51.490052892,2025/01/14 08:34:54+00,3.442449748574041,2025-01-14 08:34:54+00:00,1.0,3.442449748574041,12.392819094866548
3911,-0.123008033,51.490031183,2025/01/14 08:34:55+00,2.9773524678017993,2025-01-14 08:34:55+00:00,1.0,2.9773524678017993,10.718468884086478
3912,-0.123023875,51.490009641,2025/01/14 08:34:56+00,2.9733460773390723,2025-01-14 08:34:56+00:00,1.0,2.9733460773390723,10.704045878420661
3913,-0.12304198,51.489986591,2025/01/14 08:34:57+00,3.2591517064815245,2025-01-14 08:34:57+00:00,1.0,3.2591517064815245,11.73294614333349
3914,-0.123060169,51.489963625,2025/01/14 08:34:58+00,3.257602302151784,2025-01-14 08:34:58+00:00,1.0,3.257602302151784,11.727368287746422
3915,-0.123082967,51.489940323,2025/01/14 08:34:59+00,3.624902597212114,2025-01-14 08:34:59+00:00,1.0,3.624902597212114,13.04964934996361
3916,-0.123105766,51.489917021,2025/01/14 08:35:00+00,3.6249803585186178,2025-01-14 08:35:00+00:00,1.0,3.6249803585186178,13.049929290667023
3917,-0.12312823,51.489892881,2025/01/14 08:35:01+00,3.666682346846283,2025-01-14 08:35:01+00:00,1.0,3.666682346846283,13.200056448646619
3918,-0.123150777,51.489868909,2025/01/14 08:35:02+00,3.6593460373100877,2025-01-14 08:35:02+00:00,1.0,3.6593460373100877,13.173645734316317
3919,-0.123162847,51.489843428,2025/01/14 08:35:03+00,3.1351512819329717,2025-01-14 08:35:03+00:00,1.0,3.1351512819329717,11.286544614958698
3920,-0.123175085,51.489818031,2025/01/14 08:35:04+00,3.1347766240277717,2025-01-14 08:35:04+00:00,1.0,3.1347766240277717,11.285195846499978
3921,-0.123173241,51.489791125,2025/01/14 08:35:05+00,2.9988218823920954,2025-01-14 08:35:05+00:00,1.0,2.9988218823920954,10.795758776611544
3922,-0.123171564,51.489764219,2025/01/14 08:35:06+00,2.9976094458960802,2025-01-14 08:35:06+00:00,1.0,2.9976094458960802,10.79139400522589
3923,-0.123162428,51.489735972,2025/01/14 08:35:07+00,3.3011146697454623,2025-01-14 08:35:07+00:00,1.0,3.3011146697454623,11.884012811083664
3924,-0.123153375,51.489707893,2025/01/14 08:35:08+00,3.2805017534709777,2025-01-14 08:35:08+00:00,1.0,3.2805017534709777,11.80980631249552
3925,-0.123145077,51.489678808,2025/01/14 08:35:09+00,3.3631458794170443,2025-01-14 08:35:09+00:00,1.0,3.3631458794170443,12.10732516590136
3926,-0.123136863,51.489649722,2025/01/14 08:35:10+00,3.3607023154724267,2025-01-14 08:35:10+00:00,1.0,3.3607023154724267,12.098528335700736
3927,-0.123132169,51.489620805,2025/01/14 08:35:11+00,3.257504032970079,2025-01-14 08:35:11+00:00,1.0,3.257504032970079,11.727014518692284
3928,-0.123127559,51.489591887,2025/01/14 08:35:12+00,3.256130288322425,2025-01-14 08:35:12+00:00,1.0,3.256130288322425,11.722069037960729
3929,-0.123124123,51.489564143,2025/01/14 08:35:13+00,3.1085537179353575,2025-01-14 08:35:13+00:00,1.0,3.1085537179353575,11.190793384567288
3930,-0.123120854,51.489536315,2025/01/14 08:35:14+00,3.1156024139807394,2025-01-14 08:35:14+00:00,1.0,3.1156024139807394,11.216168690330662
3931,-0.123115238,51.489515025,2025/01/14 08:35:15+00,2.44831297172376,2025-01-14 08:35:15+00:00,1.0,2.44831297172376,8.813926698205536
3932,-0.12310979,51.489493819,2025/01/14 08:35:16+00,2.434567310380062,2025-01-14 08:35:16+00:00,1.0,2.434567310380062,8.764442317368223
3933,-0.123100067,51.489485605,2025/01/14 08:35:17+00,1.4153075014733858,2025-01-14 08:35:17+00:00,1.0,1.4153075014733858,5.095107005304189
3934,-0.123090344,51.489477474,2025/01/14 08:35:18+00,1.4093692004303184,2025-01-14 08:35:18+00:00,1.0,1.4093692004303184,5.073729121549147
3935,-0.123079447,51.489477139,2025/01/14 08:35:19+00,1.2122635597180065,2025-01-14 08:35:19+00:00,1.0,1.2122635597180065,4.364148814984824
3936,-0.123068551,51.489476804,2025/01/14 08:35:20+00,1.212152417300083,2025-01-14 08:35:20+00:00,1.0,1.212152417300083,4.363748702280299
3937,-0.123057738,51.489479402,2025/01/14 08:35:21+00,1.2365682874125588,2025-01-14 08:35:21+00:00,1.0,1.2365682874125588,4.451645834685212
3938,-0.123047093,51.489482084,2025/01/14 08:35:22+00,1.220660588405954,2025-01-14 08:35:22+00:00,1.0,1.220660588405954,4.394378118261435
3939,-0.123033682,51.489486275,2025/01/14 08:35:23+00,1.5623552804312608,2025-01-14 08:35:23+00:00,1.0,1.5623552804312608,5.624479009552539
3940,-0.123020271,51.489490466,2025/01/14 08:35:24+00,1.5623552807147423,2025-01-14 08:35:24+00:00,1.0,1.5623552807147423,5.624479010573072
3941,-0.123008285,51.489491221,2025/01/14 08:35:25+00,1.3354238411179804,2025-01-14 08:35:25+00:00,1.0,1.3354238411179804,4.80752582802473
3942,-0.122996382,51.489491891,2025/01/14 08:35:26+00,1.3256483012307851,2025-01-14 08:35:26+00:00,1.0,1.3256483012307851,4.772333884430827
3943,-0.123003339,51.489485018,2025/01/14 08:35:27+00,1.0874258963819536,2025-01-14 08:35:27+00:00,1.0,1.0874258963819536,3.914733226975033
3944,-0.12301038,51.489478145,2025/01/14 08:35:28+00,1.0940902308222982,2025-01-14 08:35:28+00:00,1.0,1.0940902308222982,3.9387248309602736
3945,-0.123026473,51.489459034,2025/01/14 08:35:29+00,2.778123043982095,2025-01-14 08:35:29+00:00,1.0,2.778123043982095,10.001242958335544
3946,-0.123042567,51.489439923,2025/01/14 08:35:30+00,2.7781946672518627,2025-01-14 08:35:30+00:00,1.0,2.7781946672518627,10.001500802106706
3947,-0.12306042,51.489411928,2025/01/14 08:35:31+00,3.6920165526757525,2025-01-14 08:35:31+00:00,1.0,3.6920165526757525,13.291259589632709
3948,-0.123078357,51.489383932,2025/01/14 08:35:32+00,3.6971407966311776,2025-01-14 08:35:32+00:00,1.0,3.6971407966311776,13.30970686787224
3949,-0.123093445,51.489354009,2025/01/14 08:35:33+00,3.726323564306785,2025-01-14 08:35:33+00:00,1.0,3.726323564306785,13.414764831504426
3950,-0.123108532,51.489324169,2025/01/14 08:35:34+00,3.7180348878389844,2025-01-14 08:35:34+00:00,1.0,3.7180348878389844,13.384925596220343
3951,-0.123118926,51.489298604,2025/01/14 08:35:35+00,3.068660562543342,2025-01-14 08:35:35+00:00,1.0,3.068660562543342,11.047178025156033
3952,-0.123129487,51.48927304,2025/01/14 08:35:36+00,3.0755998098373825,2025-01-14 08:35:36+00:00,1.0,3.0755998098373825,11.072159315414577
3953,-0.123136193,51.489249067,2025/01/14 08:35:37+00,2.768000014444969,2025-01-14 08:35:37+00:00,1.0,2.768000014444969,9.96480005200189
3954,-0.123142982,51.489225179,2025/01/14 08:35:38+00,2.7614078086080838,2025-01-14 08:35:38+00:00,1.0,2.7614078086080838,9.941068110989102
3955,-0.12314273,51.489198776,2025/01/14 08:35:39+00,2.936006586601537,2025-01-14 08:35:39+00:00,1.0,2.936006586601537,10.569623711765534
3956,-0.123142563,51.489172541,2025/01/14 08:35:40+00,2.9172512647512594,2025-01-14 08:35:40+00:00,1.0,2.9172512647512594,10.502104553104534
3957,-0.123139294,51.489145886,2025/01/14 08:35:41+00,2.9861005829802973,2025-01-14 08:35:41+00:00,1.0,2.9861005829802973,10.749962098729071
3958,-0.123135941,51.489119316,2025/01/14 08:35:42+00,2.977874558928832,2025-01-14 08:35:42+00:00,1.0,2.977874558928832,10.720348412143796
3959,-0.123139545,51.489096684,2025/01/14 08:35:43+00,2.5482662278084947,2025-01-14 08:35:43+00:00,1.0,2.5482662278084947,9.17375842011058
3960,-0.123143233,51.489074137,2025/01/14 08:35:44+00,2.5404237555021676,2025-01-14 08:35:44+00:00,1.0,2.5404237555021676,9.145525519807803
3961,-0.12315413,51.48905444,2025/01/14 08:35:45+00,2.5030336763174774,2025-01-14 08:35:45+00:00,1.0,2.5030336763174774,9.010921234742918
3962,-0.123165026,51.489034826,2025/01/14 08:35:46+00,2.4949079883331855,2025-01-14 08:35:46+00:00,1.0,2.4949079883331855,8.981668757999469
3963,-0.123174582,51.489014374,2025/01/14 08:35:47+00,2.5101488309567954,2025-01-14 08:35:47+00:00,1.0,2.5101488309567954,9.036535791444464
3964,-0.123184137,51.48899409,2025/01/14 08:35:48+00,2.4931895732583804,2025-01-14 08:35:48+00:00,1.0,2.4931895732583804,8.97548246373017
3965,-0.123192603,51.488975817,2025/01/14 08:35:49+00,2.239340328498238,2025-01-14 08:35:49+00:00,1.0,2.239340328498238,8.061625182593657
3966,-0.123201068,51.488957545,2025/01/14 08:35:50+00,2.2391926922864065,2025-01-14 08:35:50+00:00,1.0,2.2391926922864065,8.061093692231063
